success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,response,question_order,stimulus,load_time,raw_gaze,percent_in_roi,average_offset,validation_points,samples_per_sec,task,phase,ans,ISI,webgazer_data,webgazer_targets,size,target,response_answer,correct,webgazer_targets_data
,canvas-keyboard-response,23,128584,0.0-6.0-2.0-1.2,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,24,130553,0.0-6.0-2.0-2.2,,,,,451,5,,"[""ring_1"",""rect""]",,,,,,,,,,,"[{""x"":789,""y"":616,""t"":4},{""x"":785,""y"":602,""t"":40},{""x"":773,""y"":536,""t"":72},{""x"":776,""y"":539,""t"":105},{""x"":757,""y"":512,""t"":150},{""x"":735,""y"":503,""t"":175},{""x"":766,""y"":508,""t"":207},{""x"":842,""y"":571,""t"":242},{""x"":871,""y"":599,""t"":276},{""x"":913,""y"":603,""t"":310},{""x"":931,""y"":625,""t"":343},{""x"":972,""y"":624,""t"":377},{""x"":1031,""y"":588,""t"":412}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle_1,5,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,25,131560,0.0-6.0-2.0-0.3,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,26,131667,0.0-6.0-2.0-1.3,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,27,133542,0.0-6.0-2.0-2.3,,,,,368,6,,"[""ring_1"",""rect""]",,,,,,,,,,,"[{""x"":1069,""y"":632,""t"":4},{""x"":1077,""y"":676,""t"":39},{""x"":1124,""y"":689,""t"":72},{""x"":1131,""y"":707,""t"":106},{""x"":1158,""y"":714,""t"":140},{""x"":1161,""y"":718,""t"":174},{""x"":1168,""y"":726,""t"":208},{""x"":1137,""y"":729,""t"":242},{""x"":1150,""y"":757,""t"":276},{""x"":1132,""y"":768,""t"":310},{""x"":1122,""y"":738,""t"":344}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,rect,6,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,28,134550,0.0-6.0-2.0-0.4,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,29,134658,0.0-6.0-2.0-1.4,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,30,136633,0.0-6.0-2.0-2.4,,,,,466,4,,"[""rect_1"",""triangle""]",,,,,,,,,,,"[{""x"":1072,""y"":715,""t"":4},{""x"":1004,""y"":637,""t"":38},{""x"":946,""y"":630,""t"":72},{""x"":900,""y"":635,""t"":106},{""x"":875,""y"":623,""t"":139},{""x"":846,""y"":614,""t"":173},{""x"":863,""y"":592,""t"":207},{""x"":827,""y"":583,""t"":242},{""x"":807,""y"":599,""t"":275},{""x"":701,""y"":589,""t"":310},{""x"":652,""y"":557,""t"":343},{""x"":607,""y"":563,""t"":377},{""x"":585,""y"":566,""t"":412},{""x"":545,""y"":601,""t"":445}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,rect_1,4,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
,canvas-keyboard-response,31,137640,0.0-6.0-2.0-0.5,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,32,137746,0.0-6.0-2.0-1.5,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,33,139741,0.0-6.0-2.0-2.5,,,,,485,4,,"[""rect"",""triangle_1""]",,,,,,,,,,,"[{""x"":598,""y"":665,""t"":5},{""x"":631,""y"":669,""t"":38},{""x"":607,""y"":708,""t"":73},{""x"":641,""y"":677,""t"":106},{""x"":692,""y"":697,""t"":140},{""x"":700,""y"":691,""t"":173},{""x"":721,""y"":646,""t"":208},{""x"":736,""y"":655,""t"":241},{""x"":748,""y"":679,""t"":273},{""x"":732,""y"":701,""t"":309},{""x"":649,""y"":709,""t"":344},{""x"":624,""y"":720,""t"":378},{""x"":639,""y"":702,""t"":411},{""x"":597,""y"":712,""t"":447}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,rect,4,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
,canvas-keyboard-response,34,140747,0.0-6.0-2.0-0.6,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,35,140855,0.0-6.0-2.0-1.6,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,36,142790,0.0-6.0-2.0-2.6,,,,,426,6,,"[""circle"",""rect_1""]",,,,,,,,,,,"[{""x"":611,""y"":681,""t"":4},{""x"":611,""y"":640,""t"":39},{""x"":712,""y"":629,""t"":73},{""x"":723,""y"":644,""t"":106},{""x"":777,""y"":637,""t"":140},{""x"":768,""y"":624,""t"":174},{""x"":765,""y"":628,""t"":208},{""x"":767,""y"":608,""t"":242},{""x"":756,""y"":609,""t"":275},{""x"":884,""y"":625,""t"":309},{""x"":1013,""y"":650,""t"":344},{""x"":1096,""y"":664,""t"":378}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,rect_1,6,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,37,143797,0.0-6.0-2.0-0.7,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,38,143905,0.0-6.0-2.0-1.7,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,39,145774,0.0-6.0-2.0-2.7,,,,,360,4,,"[""ring_1"",""rect""]",,,,,,,,,,,"[{""x"":1093,""y"":630,""t"":4},{""x"":1047,""y"":592,""t"":38},{""x"":1011,""y"":588,""t"":72},{""x"":994,""y"":578,""t"":105},{""x"":931,""y"":587,""t"":139},{""x"":887,""y"":588,""t"":174},{""x"":848,""y"":591,""t"":208},{""x"":808,""y"":620,""t"":242},{""x"":774,""y"":633,""t"":275},{""x"":733,""y"":635,""t"":309}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,ring_1,4,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,40,146781,0.0-6.0-2.0-0.8,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,41,146889,0.0-6.0-2.0-1.8,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,42,148878,0.0-6.0-2.0-2.8,,,,,481,5,,"[""rect_1"",""circle""]",,,,,,,,,,,"[{""x"":738,""y"":651,""t"":4},{""x"":738,""y"":572,""t"":39},{""x"":753,""y"":601,""t"":72},{""x"":776,""y"":599,""t"":106},{""x"":791,""y"":646,""t"":140},{""x"":822,""y"":624,""t"":174},{""x"":830,""y"":623,""t"":208},{""x"":856,""y"":594,""t"":241},{""x"":874,""y"":597,""t"":275},{""x"":974,""y"":582,""t"":310},{""x"":1044,""y"":589,""t"":344},{""x"":1080,""y"":585,""t"":378},{""x"":1170,""y"":595,""t"":411},{""x"":1213,""y"":649,""t"":446}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle,5,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,43,149885,0.0-6.0-2.0-0.9,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,44,149993,0.0-6.0-2.0-1.9,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,45,152074,0.0-6.0-2.0-2.9,,,,,572,5,,"[""rect_1"",""triangle""]",,,,,,,,,,,"[{""x"":1149,""y"":629,""t"":5},{""x"":1075,""y"":629,""t"":38},{""x"":1002,""y"":621,""t"":72},{""x"":996,""y"":593,""t"":105},{""x"":969,""y"":613,""t"":139},{""x"":971,""y"":639,""t"":173},{""x"":987,""y"":675,""t"":208},{""x"":1012,""y"":676,""t"":241},{""x"":1035,""y"":680,""t"":276},{""x"":1043,""y"":658,""t"":310},{""x"":1006,""y"":697,""t"":343},{""x"":883,""y"":683,""t"":378},{""x"":767,""y"":640,""t"":412},{""x"":694,""y"":658,""t"":445},{""x"":630,""y"":640,""t"":479},{""x"":597,""y"":663,""t"":514},{""x"":576,""y"":707,""t"":547}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,circle,5,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
,canvas-keyboard-response,46,153081,0.0-6.0-2.0-0.10,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,47,153187,0.0-6.0-2.0-1.10,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,48,155079,0.0-6.0-2.0-2.10,,,,,383,6,,"[""rect_1"",""triangle""]",,,,,,,,,,,"[{""x"":602,""y"":675,""t"":4},{""x"":670,""y"":648,""t"":38},{""x"":708,""y"":626,""t"":72},{""x"":741,""y"":571,""t"":107},{""x"":758,""y"":584,""t"":140},{""x"":774,""y"":603,""t"":174},{""x"":794,""y"":593,""t"":208},{""x"":811,""y"":594,""t"":241},{""x"":864,""y"":614,""t"":275},{""x"":908,""y"":633,""t"":308},{""x"":972,""y"":672,""t"":345}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle,6,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
,canvas-keyboard-response,49,156085,0.0-6.0-2.0-0.11,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,50,156192,0.0-6.0-2.0-1.11,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,51,158086,0.0-6.0-2.0-2.11,,,,,384,6,,"[""circle"",""triangle_1""]",,,,,,,,,,,"[{""x"":1036,""y"":718,""t"":4},{""x"":1031,""y"":709,""t"":38},{""x"":1023,""y"":699,""t"":69},{""x"":993,""y"":717,""t"":106},{""x"":954,""y"":704,""t"":139},{""x"":889,""y"":660,""t"":173},{""x"":864,""y"":667,""t"":208},{""x"":818,""y"":642,""t"":242},{""x"":804,""y"":646,""t"":276},{""x"":884,""y"":679,""t"":310},{""x"":929,""y"":696,""t"":343}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle_1,6,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
,canvas-keyboard-response,52,159093,0.0-6.0-2.0-0.12,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,53,159200,0.0-6.0-2.0-1.12,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,54,161230,0.0-6.0-2.0-2.12,,,,,522,5,,"[""triangle_1"",""rect""]",,,,,,,,,,,"[{""x"":978,""y"":677,""t"":4},{""x"":981,""y"":681,""t"":39},{""x"":999,""y"":727,""t"":73},{""x"":991,""y"":699,""t"":106},{""x"":955,""y"":666,""t"":140},{""x"":886,""y"":649,""t"":173},{""x"":818,""y"":676,""t"":208},{""x"":800,""y"":594,""t"":242},{""x"":751,""y"":606,""t"":276},{""x"":703,""y"":628,""t"":310},{""x"":671,""y"":681,""t"":345},{""x"":620,""y"":699,""t"":377},{""x"":568,""y"":678,""t"":412},{""x"":527,""y"":639,""t"":445},{""x"":553,""y"":627,""t"":481}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,ring_1,5,TRUE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,55,162235,0.0-6.0-2.0-0.13,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,56,162350,0.0-6.0-2.0-1.13,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,57,164412,0.0-6.0-2.0-2.13,,,,,554,5,,"[""circle"",""rect_1""]",,,,,,,,,,,"[{""x"":740,""y"":714,""t"":4},{""x"":765,""y"":741,""t"":38},{""x"":772,""y"":725,""t"":72},{""x"":721,""y"":743,""t"":106},{""x"":752,""y"":741,""t"":140},{""x"":766,""y"":698,""t"":174},{""x"":725,""y"":706,""t"":207},{""x"":711,""y"":717,""t"":240},{""x"":768,""y"":694,""t"":276},{""x"":751,""y"":684,""t"":310},{""x"":796,""y"":684,""t"":343},{""x"":931,""y"":643,""t"":378},{""x"":1026,""y"":631,""t"":412},{""x"":1111,""y"":645,""t"":446},{""x"":1129,""y"":601,""t"":480},{""x"":1153,""y"":619,""t"":514}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle_1,5,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,58,165419,0.0-6.0-2.0-0.14,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,59,165526,0.0-6.0-2.0-1.14,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,60,167406,0.0-6.0-2.0-2.14,,,,,370,6,,"[""rect"",""ring_1""]",,,,,,,,,,,"[{""x"":1094,""y"":584,""t"":4},{""x"":1044,""y"":621,""t"":38},{""x"":984,""y"":606,""t"":72},{""x"":931,""y"":642,""t"":106},{""x"":864,""y"":648,""t"":140},{""x"":829,""y"":658,""t"":174},{""x"":769,""y"":686,""t"":208},{""x"":742,""y"":760,""t"":239},{""x"":737,""y"":770,""t"":276},{""x"":755,""y"":800,""t"":309},{""x"":844,""y"":805,""t"":344}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,ring_1,6,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,61,168413,0.0-6.0-2.0-0.15,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,62,168522,0.0-6.0-2.0-1.15,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,63,170433,0.0-6.0-2.0-2.15,,,,,403,5,,"[""ring_1"",""rect""]",,,,,,,,,,,"[{""x"":840,""y"":759,""t"":4},{""x"":852,""y"":695,""t"":39},{""x"":805,""y"":722,""t"":72},{""x"":815,""y"":703,""t"":106},{""x"":824,""y"":672,""t"":140},{""x"":842,""y"":684,""t"":174},{""x"":846,""y"":644,""t"":207},{""x"":827,""y"":672,""t"":242},{""x"":882,""y"":636,""t"":276},{""x"":873,""y"":621,""t"":309},{""x"":811,""y"":603,""t"":344},{""x"":768,""y"":547,""t"":378}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle,5,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,64,171440,0.0-6.0-2.0-0.16,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,65,171549,0.0-6.0-2.0-1.16,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,66,173478,0.0-6.0-2.0-2.16,,,,,421,6,,"[""rect_1"",""circle""]",,,,,,,,,,,"[{""x"":832,""y"":551,""t"":4},{""x"":878,""y"":582,""t"":41},{""x"":867,""y"":564,""t"":73},{""x"":912,""y"":562,""t"":106},{""x"":874,""y"":650,""t"":140},{""x"":880,""y"":711,""t"":173},{""x"":959,""y"":692,""t"":208},{""x"":952,""y"":650,""t"":242},{""x"":931,""y"":629,""t"":276},{""x"":973,""y"":649,""t"":310},{""x"":980,""y"":657,""t"":344},{""x"":1046,""y"":678,""t"":378}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,circle,6,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
