"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","webgazer_data","webgazer_targets","size","target","response_answer","correct","webgazer_targets_data"
"","canvas-keyboard-response","24","388252","0.0-6.0-2.0-2.2","","","","","422","5","","[""triangle_1"",""circle""]","","","","","","","","","","","[{""x"":996,""y"":364,""t"":4},{""x"":967,""y"":377,""t"":38},{""x"":942,""y"":388,""t"":72},{""x"":896,""y"":419,""t"":106},{""x"":877,""y"":416,""t"":156},{""x"":868,""y"":413,""t"":174},{""x"":829,""y"":432,""t"":215},{""x"":755,""y"":455,""t"":243},{""x"":704,""y"":427,""t"":286},{""x"":674,""y"":419,""t"":309},{""x"":644,""y"":417,""t"":350},{""x"":636,""y"":393,""t"":377}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect_1","5","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","25","389280","0.0-6.0-2.0-0.3","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","26","389390","0.0-6.0-2.0-1.3","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","27","390297","0.0-6.0-2.0-2.3","","","","","388","4","","[""triangle"",""rect_1""]","","","","","","","","","","","[{""x"":652,""y"":406,""t"":4},{""x"":679,""y"":415,""t"":39},{""x"":737,""y"":416,""t"":81},{""x"":772,""y"":423,""t"":108},{""x"":796,""y"":426,""t"":140},{""x"":806,""y"":444,""t"":180},{""x"":847,""y"":425,""t"":207},{""x"":859,""y"":426,""t"":251},{""x"":835,""y"":426,""t"":276},{""x"":800,""y"":418,""t"":315},{""x"":792,""y"":410,""t"":343}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","triangle","4","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","28","391312","0.0-6.0-2.0-0.4","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","29","391422","0.0-6.0-2.0-1.4","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","30","392331","0.0-6.0-2.0-2.4","","","","","390","6","","[""rect"",""triangle_1""]","","","","","","","","","","","[{""x"":764,""y"":449,""t"":4},{""x"":790,""y"":457,""t"":39},{""x"":790,""y"":448,""t"":80},{""x"":796,""y"":476,""t"":106},{""x"":791,""y"":481,""t"":145},{""x"":788,""y"":507,""t"":174},{""x"":807,""y"":503,""t"":219},{""x"":811,""y"":494,""t"":245},{""x"":833,""y"":479,""t"":276},{""x"":919,""y"":475,""t"":313},{""x"":938,""y"":464,""t"":344}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","triangle_1","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
"","canvas-keyboard-response","31","393358","0.0-6.0-2.0-0.5","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","32","393468","0.0-6.0-2.0-1.5","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","33","394500","0.0-6.0-2.0-2.5","","","","","509","5","","[""rect_1"",""triangle""]","","","","","","","","","","","[{""x"":945,""y"":471,""t"":4},{""x"":934,""y"":477,""t"":39},{""x"":950,""y"":490,""t"":74},{""x"":963,""y"":500,""t"":103},{""x"":947,""y"":502,""t"":156},{""x"":921,""y"":511,""t"":174},{""x"":935,""y"":509,""t"":219},{""x"":962,""y"":505,""t"":242},{""x"":962,""y"":506,""t"":276},{""x"":894,""y"":523,""t"":313},{""x"":835,""y"":536,""t"":342},{""x"":890,""y"":555,""t"":377},{""x"":952,""y"":502,""t"":428},{""x"":965,""y"":459,""t"":449},{""x"":981,""y"":452,""t"":480}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","circle","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
"","canvas-keyboard-response","34","395520","0.0-6.0-2.0-0.6","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","35","395630","0.0-6.0-2.0-1.6","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","36","396620","0.0-6.0-2.0-2.6","","","","","467","4","","[""ring_1"",""rect""]","","","","","","","","","","","[{""x"":911,""y"":455,""t"":4},{""x"":882,""y"":467,""t"":39},{""x"":861,""y"":466,""t"":85},{""x"":849,""y"":463,""t"":113},{""x"":848,""y"":476,""t"":139},{""x"":798,""y"":474,""t"":183},{""x"":767,""y"":478,""t"":207},{""x"":758,""y"":480,""t"":247},{""x"":773,""y"":466,""t"":276},{""x"":741,""y"":467,""t"":311},{""x"":699,""y"":453,""t"":343},{""x"":644,""y"":459,""t"":393},{""x"":602,""y"":440,""t"":411},{""x"":567,""y"":449,""t"":448}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","ring_1","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","37","397648","0.0-6.0-2.0-0.7","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","38","397757","0.0-6.0-2.0-1.7","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","39","398803","0.0-6.0-2.0-2.7","","","","","542","5","","[""triangle_1"",""circle""]","","","","","","","","","","","[{""x"":598,""y"":485,""t"":3},{""x"":629,""y"":495,""t"":38},{""x"":652,""y"":533,""t"":74},{""x"":701,""y"":555,""t"":103},{""x"":720,""y"":540,""t"":149},{""x"":738,""y"":524,""t"":174},{""x"":767,""y"":509,""t"":212},{""x"":772,""y"":514,""t"":241},{""x"":809,""y"":495,""t"":281},{""x"":887,""y"":473,""t"":309},{""x"":951,""y"":454,""t"":346},{""x"":1004,""y"":438,""t"":375},{""x"":1084,""y"":420,""t"":413},{""x"":1107,""y"":408,""t"":460},{""x"":1152,""y"":391,""t"":487},{""x"":1140,""y"":381,""t"":515}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect","5","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","40","399824","0.0-6.0-2.0-0.8","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","41","399951","0.0-6.0-2.0-1.8","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","42","400901","0.0-6.0-2.0-2.8","","","","","431","5","","[""triangle"",""ring_1""]","","","","","","","","","","","[{""x"":1079,""y"":411,""t"":4},{""x"":1003,""y"":429,""t"":41},{""x"":937,""y"":439,""t"":72},{""x"":879,""y"":450,""t"":109},{""x"":857,""y"":466,""t"":139},{""x"":848,""y"":479,""t"":190},{""x"":852,""y"":487,""t"":213},{""x"":829,""y"":512,""t"":242},{""x"":816,""y"":490,""t"":285},{""x"":831,""y"":466,""t"":310},{""x"":925,""y"":452,""t"":350},{""x"":987,""y"":417,""t"":378}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect_1","5","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","43","401920","0.0-6.0-2.0-0.9","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","44","402030","0.0-6.0-2.0-1.9","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","45","402955","0.0-6.0-2.0-2.9","","","","","404","4","","[""rect"",""ring_1""]","","","","","","","","","","","[{""x"":960,""y"":457,""t"":4},{""x"":891,""y"":469,""t"":41},{""x"":918,""y"":491,""t"":73},{""x"":912,""y"":501,""t"":117},{""x"":884,""y"":499,""t"":145},{""x"":859,""y"":493,""t"":174},{""x"":841,""y"":479,""t"":214},{""x"":826,""y"":481,""t"":242},{""x"":760,""y"":506,""t"":281},{""x"":704,""y"":542,""t"":308},{""x"":687,""y"":551,""t"":344}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","46","403996","0.0-6.0-2.0-0.10","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","47","404111","0.0-6.0-2.0-1.10","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","48","405091","0.0-6.0-2.0-2.10","","","","","460","6","","[""triangle"",""rect_1""]","","","","","","","","","","","[{""x"":648,""y"":498,""t"":4},{""x"":671,""y"":463,""t"":38},{""x"":685,""y"":425,""t"":74},{""x"":721,""y"":394,""t"":103},{""x"":738,""y"":397,""t"":154},{""x"":765,""y"":387,""t"":178},{""x"":779,""y"":362,""t"":208},{""x"":777,""y"":369,""t"":251},{""x"":770,""y"":423,""t"":276},{""x"":787,""y"":414,""t"":311},{""x"":825,""y"":423,""t"":344},{""x"":912,""y"":421,""t"":377},{""x"":983,""y"":429,""t"":427}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect_1","6","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","49","406109","0.0-6.0-2.0-0.11","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","50","406224","0.0-6.0-2.0-1.11","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","51","407163","0.0-6.0-2.0-2.11","","","","","422","6","","[""triangle_1"",""rect""]","","","","","","","","","","","[{""x"":1073,""y"":439,""t"":4},{""x"":1031,""y"":445,""t"":38},{""x"":958,""y"":422,""t"":84},{""x"":934,""y"":428,""t"":109},{""x"":863,""y"":445,""t"":140},{""x"":819,""y"":478,""t"":189},{""x"":787,""y"":480,""t"":208},{""x"":783,""y"":508,""t"":248},{""x"":791,""y"":487,""t"":275},{""x"":879,""y"":436,""t"":317},{""x"":894,""y"":413,""t"":344},{""x"":972,""y"":376,""t"":382}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","rect","6","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","52","408191","0.0-6.0-2.0-0.12","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","53","408300","0.0-6.0-2.0-1.12","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","54","409315","0.0-6.0-2.0-2.12","","","","","496","5","","[""rect"",""ring_1""]","","","","","","","","","","","[{""x"":992,""y"":407,""t"":3},{""x"":978,""y"":377,""t"":38},{""x"":958,""y"":359,""t"":78},{""x"":950,""y"":340,""t"":106},{""x"":952,""y"":344,""t"":149},{""x"":928,""y"":347,""t"":173},{""x"":888,""y"":362,""t"":219},{""x"":871,""y"":353,""t"":244},{""x"":874,""y"":368,""t"":276},{""x"":811,""y"":371,""t"":316},{""x"":735,""y"":406,""t"":344},{""x"":692,""y"":398,""t"":381},{""x"":671,""y"":414,""t"":411},{""x"":759,""y"":401,""t"":463}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","triangle","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","55","410333","0.0-6.0-2.0-0.13","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","56","410447","0.0-6.0-2.0-1.13","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","57","411363","0.0-6.0-2.0-2.13","","","","","398","6","","[""triangle"",""ring_1""]","","","","","","","","","","","[{""x"":887,""y"":419,""t"":4},{""x"":938,""y"":452,""t"":39},{""x"":930,""y"":434,""t"":75},{""x"":915,""y"":421,""t"":104},{""x"":911,""y"":446,""t"":156},{""x"":920,""y"":484,""t"":175},{""x"":897,""y"":483,""t"":220},{""x"":895,""y"":514,""t"":244},{""x"":954,""y"":484,""t"":276},{""x"":1005,""y"":456,""t"":312},{""x"":1064,""y"":438,""t"":343},{""x"":1123,""y"":413,""t"":378}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","ring_1","6","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","58","412383","0.0-6.0-2.0-0.14","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","59","412495","0.0-6.0-2.0-1.14","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","60","413467","0.0-6.0-2.0-2.14","","","","","454","5","","[""triangle"",""rect_1""]","","","","","","","","","","","[{""x"":1097,""y"":427,""t"":4},{""x"":1048,""y"":385,""t"":38},{""x"":963,""y"":402,""t"":78},{""x"":902,""y"":370,""t"":106},{""x"":874,""y"":356,""t"":145},{""x"":869,""y"":360,""t"":174},{""x"":809,""y"":356,""t"":212},{""x"":812,""y"":340,""t"":241},{""x"":806,""y"":329,""t"":282},{""x"":869,""y"":335,""t"":310},{""x"":915,""y"":307,""t"":345},{""x"":992,""y"":296,""t"":378},{""x"":1017,""y"":345,""t"":413}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","ring_1","5","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","61","414495","0.0-6.0-2.0-0.15","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","62","414605","0.0-6.0-2.0-1.15","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","63","415595","0.0-6.0-2.0-2.15","","","","","469","6","","[""triangle_1"",""circle""]","","","","","","","","","","","[{""x"":1036,""y"":452,""t"":4},{""x"":1028,""y"":452,""t"":39},{""x"":1030,""y"":449,""t"":75},{""x"":1034,""y"":470,""t"":104},{""x"":1003,""y"":475,""t"":143},{""x"":977,""y"":466,""t"":174},{""x"":974,""y"":455,""t"":209},{""x"":950,""y"":473,""t"":249},{""x"":945,""y"":472,""t"":276},{""x"":925,""y"":461,""t"":313},{""x"":909,""y"":451,""t"":342},{""x"":911,""y"":437,""t"":377},{""x"":916,""y"":422,""t"":428}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","circle","6","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","64","416624","0.0-6.0-2.0-0.16","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","65","416734","0.0-6.0-2.0-1.16","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","66","417643","0.0-6.0-2.0-2.16","","","","","390","4","","[""triangle_1"",""circle""]","","","","","","","","","","","[{""x"":962,""y"":410,""t"":4},{""x"":924,""y"":434,""t"":40},{""x"":924,""y"":431,""t"":72},{""x"":927,""y"":447,""t"":112},{""x"":933,""y"":425,""t"":140},{""x"":942,""y"":439,""t"":183},{""x"":926,""y"":439,""t"":208},{""x"":911,""y"":442,""t"":249},{""x"":899,""y"":431,""t"":276},{""x"":840,""y"":428,""t"":314},{""x"":793,""y"":430,""t"":344}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","triangle_1","4","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","67","418658","0.0-6.0-2.0-0.17","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
"","canvas-keyboard-response","68","418765","0.0-6.0-2.0-1.17","","","","","null","null","","","","","","","","","recognition","","[""4"",""6"",""5"",""4"",""6"",""5"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""4"",""4"",""4"",""6"",""5"",""4"",""6"",""5"",""6"",""5"",""6"",""5"",""6"",""4""]","500","","","","","","",""
