success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,response,question_order,stimulus,load_time,raw_gaze,percent_in_roi,average_offset,validation_points,samples_per_sec,task,phase,ans,ISI,webgazer_data,webgazer_targets,size,target,response_answer,correct,webgazer_targets_data
,canvas-keyboard-response,23,119811,0.0-6.0-2.0-1.2,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,24,120898,0.0-6.0-2.0-2.2,,,,,573,4,,"[""rect"",""ring_1""]",,,,,,,,,,,"[{""x"":751,""y"":614,""t"":4},{""x"":741,""y"":618,""t"":40},{""x"":805,""y"":624,""t"":72},{""x"":848,""y"":623,""t"":111},{""x"":873,""y"":607,""t"":140},{""x"":901,""y"":608,""t"":189},{""x"":924,""y"":608,""t"":208},{""x"":907,""y"":599,""t"":252},{""x"":900,""y"":586,""t"":280},{""x"":895,""y"":588,""t"":309},{""x"":854,""y"":612,""t"":345},{""x"":829,""y"":652,""t"":392},{""x"":786,""y"":642,""t"":419},{""x"":770,""y"":631,""t"":447},{""x"":750,""y"":611,""t"":487},{""x"":738,""y"":602,""t"":514},{""x"":793,""y"":593,""t"":549}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,rect,4,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,25,121912,0.0-6.0-2.0-0.3,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,26,122022,0.0-6.0-2.0-1.3,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,27,123147,0.0-6.0-2.0-2.3,,,,,606,5,,"[""triangle"",""rect_1""]",,,,,,,,,,,"[{""x"":843,""y"":608,""t"":5},{""x"":859,""y"":602,""t"":47},{""x"":872,""y"":597,""t"":78},{""x"":899,""y"":595,""t"":110},{""x"":893,""y"":583,""t"":140},{""x"":893,""y"":588,""t"":182},{""x"":892,""y"":584,""t"":208},{""x"":890,""y"":584,""t"":241},{""x"":892,""y"":595,""t"":277},{""x"":860,""y"":586,""t"":310},{""x"":842,""y"":605,""t"":356},{""x"":815,""y"":612,""t"":386},{""x"":795,""y"":614,""t"":415},{""x"":778,""y"":619,""t"":446},{""x"":765,""y"":622,""t"":479},{""x"":815,""y"":622,""t"":517},{""x"":899,""y"":605,""t"":548},{""x"":958,""y"":575,""t"":582}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,ring_1,5,TRUE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,28,124168,0.0-6.0-2.0-0.4,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,29,124278,0.0-6.0-2.0-1.4,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,30,125281,0.0-6.0-2.0-2.4,,,,,493,5,,"[""circle"",""triangle_1""]",,,,,,,,,,,"[{""x"":931,""y"":602,""t"":4},{""x"":980,""y"":611,""t"":40},{""x"":1007,""y"":607,""t"":75},{""x"":969,""y"":607,""t"":106},{""x"":928,""y"":610,""t"":153},{""x"":897,""y"":609,""t"":182},{""x"":851,""y"":605,""t"":210},{""x"":846,""y"":605,""t"":242},{""x"":827,""y"":599,""t"":277},{""x"":797,""y"":599,""t"":325},{""x"":788,""y"":595,""t"":345},{""x"":775,""y"":604,""t"":387},{""x"":757,""y"":598,""t"":416},{""x"":751,""y"":593,""t"":446}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,rect_1,5,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
,canvas-keyboard-response,31,126303,0.0-6.0-2.0-0.5,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,32,126416,0.0-6.0-2.0-1.5,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,33,127587,0.0-6.0-2.0-2.5,,,,,656,5,,"[""triangle"",""ring_1""]",,,,,,,,,,,"[{""x"":787,""y"":562,""t"":5},{""x"":807,""y"":541,""t"":42},{""x"":806,""y"":519,""t"":73},{""x"":832,""y"":520,""t"":122},{""x"":850,""y"":529,""t"":142},{""x"":857,""y"":520,""t"":174},{""x"":860,""y"":515,""t"":215},{""x"":864,""y"":546,""t"":245},{""x"":873,""y"":558,""t"":275},{""x"":881,""y"":550,""t"":319},{""x"":874,""y"":571,""t"":344},{""x"":943,""y"":560,""t"":383},{""x"":1005,""y"":559,""t"":411},{""x"":1070,""y"":580,""t"":447},{""x"":1138,""y"":595,""t"":480},{""x"":1180,""y"":603,""t"":525},{""x"":1236,""y"":601,""t"":555},{""x"":1278,""y"":612,""t"":582},{""x"":1305,""y"":616,""t"":617}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,ring_1,6,FALSE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,html-keyboard-response,34,128612,0.0-6.0-2.0-3.5-0.5-0.5,,,,,null,null,,<div id="errorinfo">Error</div>,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,35,129637,0.0-6.0-2.0-0.6,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,36,129746,0.0-6.0-2.0-1.6,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,37,130857,0.0-6.0-2.0-2.6,,,,,594,6,,"[""circle"",""triangle_1""]",,,,,,,,,,,"[{""x"":1197,""y"":631,""t"":4},{""x"":1082,""y"":668,""t"":40},{""x"":969,""y"":688,""t"":80},{""x"":966,""y"":692,""t"":109},{""x"":905,""y"":680,""t"":140},{""x"":909,""y"":659,""t"":174},{""x"":891,""y"":655,""t"":220},{""x"":872,""y"":635,""t"":246},{""x"":836,""y"":617,""t"":276},{""x"":838,""y"":616,""t"":315},{""x"":903,""y"":621,""t"":345},{""x"":947,""y"":620,""t"":378},{""x"":1006,""y"":613,""t"":424},{""x"":1047,""y"":607,""t"":454},{""x"":1095,""y"":598,""t"":482},{""x"":1110,""y"":593,""t"":514},{""x"":1143,""y"":590,""t"":549}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle_1,6,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
,canvas-keyboard-response,38,131882,0.0-6.0-2.0-0.7,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,39,131992,0.0-6.0-2.0-1.7,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,40,133009,0.0-6.0-2.0-2.7,,,,,496,4,,"[""triangle"",""rect_1""]",,,,,,,,,,,"[{""x"":1031,""y"":601,""t"":5},{""x"":956,""y"":635,""t"":44},{""x"":901,""y"":634,""t"":76},{""x"":901,""y"":609,""t"":107},{""x"":871,""y"":602,""t"":145},{""x"":897,""y"":611,""t"":173},{""x"":887,""y"":611,""t"":209},{""x"":836,""y"":582,""t"":242},{""x"":847,""y"":577,""t"":289},{""x"":811,""y"":595,""t"":317},{""x"":782,""y"":609,""t"":345},{""x"":745,""y"":617,""t"":378},{""x"":750,""y"":619,""t"":411},{""x"":709,""y"":606,""t"":449}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle,4,TRUE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,41,134028,0.0-6.0-2.0-0.8,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,42,134152,0.0-6.0-2.0-1.8,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,43,135388,0.0-6.0-2.0-2.8,,,,,724,5,,"[""triangle"",""ring_1""]",,,,,,,,,,,"[{""x"":771,""y"":591,""t"":5},{""x"":789,""y"":593,""t"":46},{""x"":791,""y"":587,""t"":78},{""x"":836,""y"":597,""t"":108},{""x"":873,""y"":621,""t"":144},{""x"":916,""y"":619,""t"":175},{""x"":936,""y"":611,""t"":222},{""x"":976,""y"":598,""t"":251},{""x"":984,""y"":598,""t"":275},{""x"":1000,""y"":594,""t"":316},{""x"":1034,""y"":598,""t"":344},{""x"":1069,""y"":577,""t"":393},{""x"":1045,""y"":581,""t"":422},{""x"":964,""y"":569,""t"":450},{""x"":907,""y"":559,""t"":480},{""x"":835,""y"":534,""t"":519},{""x"":762,""y"":526,""t"":547},{""x"":747,""y"":507,""t"":586},{""x"":821,""y"":502,""t"":616},{""x"":870,""y"":507,""t"":658},{""x"":933,""y"":504,""t"":686}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,rect_1,5,TRUE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,44,136406,0.0-6.0-2.0-0.9,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,45,136515,0.0-6.0-2.0-1.9,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,46,137561,0.0-6.0-2.0-2.9,,,,,530,6,,"[""triangle_1"",""rect""]",,,,,,,,,,,"[{""x"":935,""y"":536,""t"":4},{""x"":951,""y"":558,""t"":45},{""x"":911,""y"":591,""t"":74},{""x"":889,""y"":625,""t"":107},{""x"":870,""y"":634,""t"":155},{""x"":854,""y"":640,""t"":173},{""x"":831,""y"":651,""t"":208},{""x"":825,""y"":641,""t"":250},{""x"":845,""y"":658,""t"":275},{""x"":893,""y"":639,""t"":325},{""x"":952,""y"":660,""t"":344},{""x"":1007,""y"":649,""t"":388},{""x"":1044,""y"":635,""t"":416},{""x"":1080,""y"":609,""t"":446},{""x"":1089,""y"":597,""t"":491}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,rect,6,TRUE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,47,138578,0.0-6.0-2.0-0.10,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,48,138688,0.0-6.0-2.0-1.10,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,49,139845,0.0-6.0-2.0-2.10,,,,,632,6,,"[""triangle_1"",""circle""]",,,,,,,,,,,"[{""x"":1052,""y"":587,""t"":4},{""x"":1013,""y"":581,""t"":45},{""x"":976,""y"":571,""t"":76},{""x"":957,""y"":560,""t"":107},{""x"":943,""y"":563,""t"":141},{""x"":920,""y"":564,""t"":177},{""x"":900,""y"":550,""t"":209},{""x"":878,""y"":546,""t"":245},{""x"":855,""y"":545,""t"":276},{""x"":843,""y"":567,""t"":309},{""x"":892,""y"":550,""t"":348},{""x"":939,""y"":537,""t"":378},{""x"":1012,""y"":529,""t"":425},{""x"":1075,""y"":534,""t"":455},{""x"":1126,""y"":538,""t"":481},{""x"":1175,""y"":537,""t"":514},{""x"":1212,""y"":540,""t"":549},{""x"":1217,""y"":545,""t"":581}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,circle,6,TRUE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,50,140857,0.0-6.0-2.0-0.11,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,51,140980,0.0-6.0-2.0-1.11,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,52,142045,0.0-6.0-2.0-2.11,,,,,553,5,,"[""circle"",""rect_1""]",,,,,,,,,,,"[{""x"":1156,""y"":542,""t"":3},{""x"":1104,""y"":556,""t"":38},{""x"":1047,""y"":554,""t"":81},{""x"":1010,""y"":546,""t"":110},{""x"":962,""y"":558,""t"":137},{""x"":949,""y"":568,""t"":175},{""x"":921,""y"":581,""t"":208},{""x"":898,""y"":597,""t"":255},{""x"":894,""y"":589,""t"":284},{""x"":834,""y"":584,""t"":311},{""x"":795,""y"":578,""t"":349},{""x"":751,""y"":576,""t"":378},{""x"":731,""y"":564,""t"":426},{""x"":716,""y"":554,""t"":445},{""x"":704,""y"":554,""t"":488},{""x"":750,""y"":535,""t"":517}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle,5,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,53,143066,0.0-6.0-2.0-0.12,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,54,143184,0.0-6.0-2.0-1.12,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,55,144310,0.0-6.0-2.0-2.12,,,,,607,6,,"[""ring_1"",""triangle""]",,,,,,,,,,,"[{""x"":831,""y"":564,""t"":5},{""x"":856,""y"":569,""t"":43},{""x"":833,""y"":555,""t"":74},{""x"":829,""y"":560,""t"":105},{""x"":827,""y"":559,""t"":150},{""x"":832,""y"":576,""t"":178},{""x"":840,""y"":569,""t"":208},{""x"":843,""y"":557,""t"":243},{""x"":844,""y"":572,""t"":285},{""x"":845,""y"":584,""t"":310},{""x"":876,""y"":589,""t"":343},{""x"":956,""y"":619,""t"":383},{""x"":1032,""y"":612,""t"":412},{""x"":1079,""y"":624,""t"":446},{""x"":1117,""y"":627,""t"":492},{""x"":1146,""y"":628,""t"":519},{""x"":1159,""y"":622,""t"":549},{""x"":1214,""y"":623,""t"":582}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle,6,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
,canvas-keyboard-response,56,145335,0.0-6.0-2.0-0.13,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,57,145444,0.0-6.0-2.0-1.13,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,58,146563,0.0-6.0-2.0-2.13,,,,,600,5,,"[""triangle_1"",""rect""]",,,,,,,,,,,"[{""x"":1152,""y"":636,""t"":3},{""x"":1095,""y"":636,""t"":36},{""x"":1041,""y"":630,""t"":72},{""x"":977,""y"":592,""t"":108},{""x"":926,""y"":564,""t"":139},{""x"":894,""y"":572,""t"":186},{""x"":867,""y"":587,""t"":215},{""x"":838,""y"":584,""t"":245},{""x"":826,""y"":575,""t"":276},{""x"":824,""y"":579,""t"":313},{""x"":802,""y"":581,""t"":344},{""x"":769,""y"":591,""t"":390},{""x"":727,""y"":618,""t"":418},{""x"":751,""y"":612,""t"":447},{""x"":853,""y"":619,""t"":479},{""x"":901,""y"":595,""t"":516},{""x"":977,""y"":581,""t"":549}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,circle,5,TRUE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,59,147579,0.0-6.0-2.0-0.14,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,60,147688,0.0-6.0-2.0-1.14,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,61,148739,0.0-6.0-2.0-2.14,,,,,538,4,,"[""rect_1"",""circle""]",,,,,,,,,,,"[{""x"":1002,""y"":605,""t"":4},{""x"":991,""y"":598,""t"":42},{""x"":924,""y"":599,""t"":72},{""x"":907,""y"":599,""t"":114},{""x"":899,""y"":597,""t"":142},{""x"":873,""y"":576,""t"":174},{""x"":874,""y"":572,""t"":221},{""x"":876,""y"":569,""t"":241},{""x"":878,""y"":565,""t"":283},{""x"":917,""y"":567,""t"":314},{""x"":985,""y"":582,""t"":344},{""x"":1037,""y"":569,""t"":393},{""x"":987,""y"":540,""t"":418},{""x"":888,""y"":554,""t"":447},{""x"":840,""y"":553,""t"":486},{""x"":808,""y"":550,""t"":514}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,rect_1,4,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,62,149754,0.0-6.0-2.0-0.15,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,63,149879,0.0-6.0-2.0-1.15,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
